delta,p2p_dis,p2c_dis,p2p_changed,p2c_changed,flipped,new_p2p,new_p2c
70,1.0543571401959688,1.8590961588614434,0.495510599456056,0.4917849558511233,0.029805148839462017,6.374576208039939,5.141388174807198
71,1.4579759862778732,3.204116638078902,0.20926243567753003,0.45969125214408235,0.0274442538593482,4.030874785591767,4.559176672384219
72,2.138966826208945,2.475656048852946,0.412609341475491,0.24096385542168675,0.01650437365901964,1.373163888430434,3.1853441161907905
73,1.4399894312702293,2.2491578043463902,0.19486095514895305,0.9082502146773235,0.023119096373604597,2.087324129731158,3.5008917365744106
74,1.461770330275824,2.307717239814605,0.44079992221177844,0.32735876576021783,0.019447055391696107,2.3012348880173725,2.89761125336272
75,1.584968364542724,2.140985492426663,0.36428708378602925,0.5432351249440788,0.012782002939860676,2.5595960887071003,3.0900492107113187
76,1.2697516930022574,1.9657637321294206,0.5706044645096564,0.5831452219714071,0.021946325558063706,2.116252821670429,3.7308753448708303
77,1.2618778453359405,1.741574750221516,0.20165602370985974,0.6171896483241163,0.03360933728497663,1.8118488190901036,3.1562223104891687
78,1.7110152223420831,2.3163130768308764,0.44048903272204243,0.8240441088337529,0.03595828838547285,1.8518518518518519,2.8167325901953735
79,1.9055558863812303,2.006788542845233,0.41386291907342343,0.6163282320014292,0.017864586434824033,1.9323527660334663,3.1203477639492645
80,1.7986988136241868,2.1549059436545086,0.4327475050781595,0.7948423562660072,0.04121404810268186,1.5102004769054138,2.572934145838853
81,1.4553259048011054,2.1697586217034663,0.5468497339252638,0.9349366418722254,0.03528062799517832,1.3171434451533237,3.2075970952282953
82,1.1801043153938051,2.1941198752877416,0.35257437571024797,0.5681983740784988,0.023310702526297387,1.2733471254989948,2.9138378157871734
83,1.6908491820336435,2.1764263830279207,0.21388519567605063,0.3352794959246199,0.026013064338979132,2.4567894097924734,2.8065206081276375
84,1.0604030671873663,1.5136398620335794,0.1482283857358684,0.4731906160029646,0.01710327527721559,1.7331318947578462,3.021578632308087
85,1.7714668303297438,1.8439993304692295,0.3849801930480388,0.3208168275400324,0.013948557719131841,2.0169614461864644,2.697651062880098
86,2.1688741721854305,2.4006622516556293,0.27869757174392934,0.5408388520971302,0.01379690949227373,2.55794701986755,2.9111479028697573
87,1.0692993491221354,1.9389596893288847,0.1640868566427829,0.3910736749986326,0.01640868566427829,1.982716184433627,3.087567685828365
88,1.564844587352626,2.2909967845659165,0.43140407288317256,0.2759914255091104,0.010718113612004287,1.8140407288317255,2.433011789924973
89,2.0551967116852614,1.5934447232157156,0.20551967116852612,0.50178828804783,0.005338173277104574,2.6397266855282124,2.9466716489617255
90,1.1913489736070382,1.9716170925848344,0.2120863007959782,0.2958734813573523,0.02094679514034353,1.906158357771261,3.3645789694176793
91,1.3872862015026797,2.4412134266738468,0.3743877734184681,0.6103033566684617,0.01795009872554299,1.1052132215298613,2.405313229222761
92,1.1962030200910658,2.016824016669668,0.24695804285751036,0.5299308002984077,0.015434877678594397,1.3917114706865947,2.5107401023846885
93,1.0909276717508496,1.7986254822309087,0.3244679492092691,0.34746174088551646,0.0076645972254158045,1.315755857029713,2.603408190899568
94,1.072223346146065,1.7069593364353632,0.17196034796682177,0.3944972688650617,0.010115314586283633,2.1065142625935667,2.5920493627351813
95,1.225715207304667,2.0643624544078603,0.37962434558221475,0.2977445847703645,0.012406024365431853,2.228121976031561,2.662332828821676
96,1.0183647552994042,1.9659079808537658,0.22711731952720524,0.3785288658786754,0.002442121715346293,1.5702842629676663,2.642375696004689
97,1.519866830715785,1.7345781766423005,0.2750235217485706,0.36911051603097633,0.007237461098646595,1.7683529951026513,2.5355238715591906
98,1.3584491238122522,1.914720909134317,0.27694217638351715,0.2912667717136991,0.023874325550303204,1.506469942224132,2.5235162106670486
99,2.006966329407862,1.6965618557922422,0.4407269625382082,0.343577470795915,0.002369499798592517,1.4880458735161008,2.7936402625405776
100,1.0059603741136005,1.8234504205244186,0.18140269041392795,0.5512757085306382,0.011779395481423894,1.7928239922727165,2.4312672273658915
